analysis_scope,state,method,buffer_m,variable,frozen_weight_method,frozen_weight_variable,n_units,n_islands,mean,std,alpha,weights_sha256,weight_transformation,permutations,random_seed,run,eligibility_status,moran_i,expected_i,variance_norm,z_norm,p_norm,significant_p_norm,direction,status
county_within_state_patch75_500m,CT,WUI-P,500,p_s,WUI-P,structure_proportion,9,0,0.585810467732,0.266544007988,0.050000000000,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,CT,WUI-S,500,p_a,WUI-S,area_proportion,9,0,0.593380523232,0.161532949204,0.050000000000,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,CT,WUI-S,500,p_s,WUI-S,structure_proportion,9,0,0.622753286222,0.264550375610,0.050000000000,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,CT,WUI-Z,500,p_a,WUI-P,area_proportion,9,0,0.601615561433,0.154376192832,0.050000000000,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,DC,WUI-P,500,p_a,WUI-P,area_proportion,1,1,0.038927696265,0.000000000000,0.050000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,r,0,,run1,UNDEFINED_N1_OR_S0_ZERO,,,,,,,UNDEFINED,UNDEFINED
county_within_state_patch75_500m,DC,WUI-P,500,p_s,WUI-P,structure_proportion,1,1,0.001393167338,0.000000000000,0.050000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,r,0,,run1,UNDEFINED_N1_OR_S0_ZERO,,,,,,,UNDEFINED,UNDEFINED
county_within_state_patch75_500m,DC,WUI-S,500,p_a,WUI-S,area_proportion,1,1,0.033365870522,0.000000000000,0.050000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,r,0,,run1,UNDEFINED_N1_OR_S0_ZERO,,,,,,,UNDEFINED,UNDEFINED
county_within_state_patch75_500m,DC,WUI-S,500,p_s,WUI-S,structure_proportion,1,1,0.001968740607,0.000000000000,0.050000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,r,0,,run1,UNDEFINED_N1_OR_S0_ZERO,,,,,,,UNDEFINED,UNDEFINED
county_within_state_patch75_500m,DC,WUI-Z,500,p_a,WUI-P,area_proportion,1,1,0.010401732605,0.000000000000,0.050000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,r,0,,run1,UNDEFINED_N1_OR_S0_ZERO,,,,,,,UNDEFINED,UNDEFINED
county_within_state_patch75_500m,DE,WUI-P,500,p_a,WUI-P,area_proportion,3,0,0.163683509613,0.035033367579,0.050000000000,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
